x_m,y_m,left_x_m,left_y_m,right_x_m,right_y_m,w_tr_left_m,w_tr_right_m,w_total_m
-9.82831319173177,-3.6238253513971963,-8.533040796331933,-3.752820626871152,-10.61305057098112,-3.545673902504678,1.3016798221449979,0.7886193019164185,2.090299124061416
-9.98714796702067,-5.218723297119141,-8.748689176207407,-5.509482914844659,-10.721722413848081,-5.046263311421743,1.272132592084072,0.7545475893530802,2.0266801814371522
-10.335738817850748,-6.703507900238037,-9.144444079112466,-7.080040546664126,-11.058138537351573,-6.475178949126244,1.2493838434885194,0.7576248838644906,2.0070087273530097
-10.811483383178711,-8.20869477589925,-9.706926202517234,-8.777879997565595,-11.51645502827265,-7.845418479201797,1.2425853620231466,0.7930666353646912,2.0356519973878378
-11.446699778238932,-9.441391626993815,-10.64341217009605,-10.25160073670254,-12.081844652973265,-8.800774047090812,1.1409249681074198,0.9021085830331466,2.0430335511405664
-12.144561767578125,-10.133291880289715,-11.952740079244007,-11.147782231409035,-12.334928091152333,-9.126498539446494,1.0324660927263203,1.0246326992231964,2.0570987919495165
-12.95488961537679,-10.286510149637857,-13.361167750759135,-11.293126319903495,-12.528890406531351,-9.23103200597495,1.0855127993395624,1.138204479734215,2.223717279073777
-13.722577095031738,-9.976665496826172,-14.73105314628772,-10.698552921618328,-12.754565495407496,-9.283743339724493,1.2402198998685312,1.1904568756614111,2.4306767755299425
-14.286529858907064,-9.18882401784261,-15.55397037528339,-9.461927518577163,-13.087453301723315,-8.930451335902571,1.2965303639582657,1.2265973392929412,2.523127703251207
-14.571097056070965,-7.868181864420572,-15.768821139919032,-7.899509934724312,-13.326528068985127,-7.835628503215701,1.1981337275190314,1.2449946525755051,2.4431283800945365
-14.61457379659017,-6.2059939702351885,-15.706755995632749,-6.196061022354187,-13.368286700548866,-6.217328438770378,1.0922273661463953,1.2463386361402913,2.3385660022866865
